,Open,High,Low,Close,Volume
2020-09-01 09:00:00,11911.7,11948.1,11864.8,11938.9,1773407.69197945
2020-09-01 08:00:00,11920.6,11936.4,11872.2,11911.6,2568181.20174215
2020-09-01 07:00:00,11861.8,11936.1,11861.8,11920.6,2872135.09909433
2020-09-01 06:00:00,11793.1,11868.4,11774.1,11861.9,3310636.91125723
2020-09-01 05:00:00,11692.1,11794.6,11689.7,11793,1789518.81701879
2020-09-01 04:00:00,11690.7,11719.6,11678.9,11692,1263044.4729784
2020-09-01 03:00:00,11629.1,11699.9,11615.8,11690.7,2134630.95661497
2020-09-01 02:00:00,11625.4,11640.4,11608.8,11629.1,1162284.45073938
2020-09-01 01:00:00,11609.3,11633.6,11586.5,11625.2,1507505.64070068
2020-09-01 00:00:00,11651.6,11666,11530.1,11609.2,2934937.00562128
2020-08-31 23:00:00,11652.5,11689.5,11649.9,11651.6,1026729.80768195
2020-08-31 22:00:00,11632.7,11684.4,11623.1,11652.4,1549323.11383442
2020-08-31 21:00:00,11672.5,11698.2,11615.6,11632.8,1238917.70690515
2020-08-31 20:00:00,11725.4,11729.1,11645.8,11672.6,2129391.7268093
2020-08-31 19:00:00,11715.4,11733.6,11707.6,11725.6,1046976.10491426
2020-08-31 18:00:00,11710,11734.9,11705.3,11715.5,1287309.04440872
2020-08-31 17:00:00,11712.3,11728,11694.7,11709.9,1362344.64453571
2020-08-31 16:00:00,11740.9,11748.9,11705.3,11712.4,1546331.49009382
2020-08-31 15:00:00,11726.4,11742,11699.1,11741,1374763.74383871
2020-08-31 14:00:00,11708.9,11731,11679.4,11726.5,1685035.44591091
2020-08-31 13:00:00,11718.1,11780,11700.9,11708.9,2783951.1181693
2020-08-31 12:00:00,11680.4,11752.6,11663.4,11718.3,1796721.94371874
2020-08-31 11:00:00,11609.6,11709.9,11608.9,11679.4,1603358.30940089
2020-08-31 10:00:00,11597.8,11622.9,11576.1,11609.6,1301425.05090739
2020-08-31 09:00:00,11578.8,11614.6,11572.1,11597.8,1022430.18066562
2020-08-31 08:00:00,11619.1,11629.5,11575.3,11578.8,1570950.09470048
2020-08-31 07:00:00,11673.7,11675,11597.6,11619.2,1467361.08441371
2020-08-31 06:00:00,11666.9,11677.6,11640.3,11673.7,839343.057056694
2020-08-31 05:00:00,11663.2,11679,11653.6,11666.8,873970.494959686
2020-08-31 04:00:00,11679.6,11704.6,11653.4,11663.1,914378.827957381
2020-08-31 03:00:00,11676.6,11687.4,11669.5,11679.5,975463.220219087
2020-08-31 02:00:00,11688.4,11696.4,11675.9,11676.6,1186936.26627597
2020-08-31 01:00:00,11696,11704.1,11678.8,11688.5,1197162.04420193
2020-08-31 00:00:00,11710.9,11723.8,11685.3,11696.1,1513131.88477213
2020-08-30 23:00:00,11655.8,11715.6,11648.8,11711,1947742.92352135
2020-08-30 22:00:00,11604,11661.2,11590.5,11655.9,1220803.77158223
2020-08-30 21:00:00,11639.9,11643.8,11595.6,11604,1177245.77354289
2020-08-30 20:00:00,11642.2,11657.6,11623.4,11640,1098704.56599963
2020-08-30 19:00:00,11649.6,11654.7,11636.8,11642.1,996655.666502917
2020-08-30 18:00:00,11644.4,11653.3,11631.7,11649.6,912986.76838533
2020-08-30 17:00:00,11664.7,11671.4,11634.1,11644.3,1366812.08336654
2020-08-30 16:00:00,11615.9,11684.7,11582.6,11664.6,1946261.7186005
2020-08-30 15:00:00,11622.1,11659.9,11565.3,11615.8,2015103.52605313
2020-08-30 14:00:00,11629.9,11633.3,11601.4,11621.9,1251289.95599851
2020-08-30 13:00:00,11600.2,11659.8,11596.3,11629.9,2246637.65187448
2020-08-30 12:00:00,11603.3,11615.4,11565.4,11600.1,1430188.65066285
2020-08-30 11:00:00,11563.2,11606.5,11556.6,11603.4,794823.666572667
2020-08-30 10:00:00,11584.4,11584.6,11559,11564,884622.98082538
2020-08-30 09:00:00,11559.5,11592.5,11556.3,11584.3,877183.248486924
2020-08-30 08:00:00,11591,11612.1,11553.2,11559.6,1616531.92605551
2020-08-30 07:00:00,11586.1,11598.2,11572.3,11591,988033.281390398
2020-08-30 06:00:00,11589.9,11603.9,11573.2,11586.3,1356847.13168189
2020-08-30 05:00:00,11587.8,11596.5,11568.5,11589.7,1154019.5451893
2020-08-30 04:00:00,11612.9,11623.2,11579.9,11587.9,1386131.41652279
2020-08-30 03:00:00,11625.1,11627,11592.5,11612.9,1089394.3878941
2020-08-30 02:00:00,11620.3,11633.2,11604.9,11625,1315894.51770019
2020-08-30 01:00:00,11506.1,11644,11500.8,11620.3,2673561.31582264
2020-08-30 00:00:00,11467.3,11514.9,11460.7,11506,1148944.94040091
2020-08-29 23:00:00,11483.6,11506.2,11459.6,11467.4,1062919.85583788
2020-08-29 22:00:00,11510.5,11513.2,11480.7,11483.6,859481.875883938
2020-08-29 21:00:00,11515.8,11520.9,11495.2,11509,738020.344864437
2020-08-29 20:00:00,11522.7,11534.1,11499.4,11515.8,974056.74515525
2020-08-29 19:00:00,11527.3,11547.1,11518.5,11522.6,1265026.47731757
2020-08-29 18:00:00,11510,11543.9,11510,11527.3,1054477.11325933
2020-08-29 17:00:00,11509.6,11534.7,11498.6,11510,1735070.52899391
2020-08-29 16:00:00,11502.2,11512.2,11478.3,11509.7,1344581.05188259
2020-08-29 15:00:00,11491.6,11514.9,11475.8,11502.4,1302816.2698369
2020-08-29 14:00:00,11437.1,11493.8,11437.1,11491.5,915056.076841929
2020-08-29 13:00:00,11463.4,11471,11435.9,11437.2,841170.308134089
2020-08-29 12:00:00,11448.4,11485.7,11442.1,11463.5,1239199.55011845
2020-08-29 11:00:00,11458.6,11474.3,11423.1,11448.6,1248237.77796913
2020-08-29 10:00:00,11542.1,11546.4,11436.9,11458.7,1748824.56334502
2020-08-29 09:00:00,11529.1,11550.4,11515.9,11542.1,977110.806075175
2020-08-29 08:00:00,11557.5,11569.3,11526.6,11529.1,1393364.22942817
2020-08-29 07:00:00,11523.9,11577.6,11505.9,11557.5,1663332.68178514
2020-08-29 06:00:00,11508.3,11528.1,11498.4,11523.9,663334.624604639
2020-08-29 05:00:00,11499.9,11512.2,11484.4,11508.3,523499.115094929
2020-08-29 04:00:00,11502.1,11505.4,11480.1,11499.8,479758.833527197
2020-08-29 03:00:00,11475.8,11512.9,11469.7,11502.1,722132.105250273
2020-08-29 02:00:00,11480,11494.6,11464.7,11475.8,637459.767205874
2020-08-29 01:00:00,11488.9,11503.1,11466.6,11480.1,1014445.55371133
2020-08-29 00:00:00,11527.4,11538.1,11472.4,11488.9,1116424.65613309
2020-08-28 23:00:00,11470.9,11535,11466.3,11527.4,976585.31516173
2020-08-28 22:00:00,11487.3,11493.8,11457.6,11470.8,725405.379056771
2020-08-28 21:00:00,11491,11501.7,11466.6,11487,984160.268331168
2020-08-28 20:00:00,11500.3,11507.2,11478.3,11491,982774.86506877
2020-08-28 19:00:00,11481.1,11519.5,11478.4,11500.3,914391.726351319
2020-08-28 18:00:00,11474.5,11508.4,11470,11481.1,1082520.34530756
2020-08-28 17:00:00,11509.4,11519.1,11465.5,11474.5,1663332.88631637
2020-08-28 16:00:00,11529.2,11540,11498.5,11509.4,1913486.78454588
2020-08-28 15:00:00,11437.1,11531.7,11435.8,11529.3,2486711.09144693
2020-08-28 14:00:00,11456.7,11463.2,11399.3,11437.1,1426318.76500835
2020-08-28 13:00:00,11438.8,11456.3,11421.2,11456.3,1162888.81781782
2020-08-28 12:00:00,11467.5,11480.3,11422,11438.8,1565153.16582088
2020-08-28 11:00:00,11436.2,11471.2,11420.3,11467.4,1344116.0796391
2020-08-28 10:00:00,11440.4,11451.8,11403.5,11436.1,1986677.37550758
2020-08-28 09:00:00,11395.1,11457.3,11394.9,11440.3,1866874.85054657
2020-08-28 08:00:00,11378,11415.5,11358.4,11395.1,1215720.84239669
2020-08-28 07:00:00,11432,11439.4,11364.6,11377.5,1234569.77406501
2020-08-28 06:00:00,11398.7,11444.3,11388.6,11432,1665393.40266343
2020-08-28 05:00:00,11391.1,11405.8,11369.4,11398.6,1073040.67230785
2020-08-28 04:00:00,11379.4,11394.9,11362.4,11391.2,814968.546544047
2020-08-28 03:00:00,11372.8,11396.8,11345.5,11379.4,1120280.21742845
2020-08-28 02:00:00,11376.6,11387.4,11361,11372.9,1142043.84792522
2020-08-28 01:00:00,11351.9,11379.5,11336.6,11376.5,1374709.00693648
2020-08-28 00:00:00,11329,11359.9,11279.1,11352,1640672.48643634
2020-08-27 23:00:00,11265.1,11339.6,11265.1,11327.9,1261218.08548102
2020-08-27 22:00:00,11288.2,11325.4,11260,11265.1,1149896.90297255
2020-08-27 21:00:00,11256.2,11296.8,11242.4,11288,832035.71651024
2020-08-27 20:00:00,11243.1,11304.1,11226.6,11256.2,1511692.81192012
2020-08-27 19:00:00,11255.8,11283.9,11242.1,11242.7,1372264.45090901
2020-08-27 18:00:00,11189.4,11270.3,11164.7,11255.8,3000807.12944543
2020-08-27 17:00:00,11273.3,11273.3,11127,11189.7,6812935.88560787
2020-08-27 16:00:00,11323.6,11365.1,11260.1,11273.3,2474207.04773875
2020-08-27 15:00:00,11312.5,11335.1,11289.8,11323.5,1815619.98757788
2020-08-27 14:00:00,11401.6,11413.8,11264.5,11312.5,5244558.68001754
2020-08-27 13:00:00,11353.7,11584.7,11340.4,11401.6,8270732.54185981
2020-08-27 12:00:00,11311.9,11373.2,11275.5,11353.7,3204700.9659197
2020-08-27 11:00:00,11369.4,11376.2,11305.1,11311.8,1797057.07373737
2020-08-27 10:00:00,11415.4,11429.3,11347.8,11369.9,1485895.11742868
2020-08-27 09:00:00,11369,11440,11364.9,11415.4,1259862.68240812
2020-08-27 08:00:00,11404.5,11405.4,11368.9,11369,891405.560567802
2020-08-27 07:00:00,11388.8,11413.2,11372,11404.5,1153466.03549992
2020-08-27 06:00:00,11351,11404.1,11335.1,11388.8,1478829.4723675
2020-08-27 05:00:00,11367.8,11385.1,11333.6,11350.9,1464998.89072771
2020-08-27 04:00:00,11385.3,11408.2,11367,11367.9,938433.184001043
2020-08-27 03:00:00,11379.3,11417.8,11376,11385.3,1355910.76977592
2020-08-27 02:00:00,11400.6,11400.6,11360.4,11379.4,1857140.14976443
2020-08-27 01:00:00,11456.1,11468.6,11384.4,11400.6,1709192.71481815
2020-08-27 00:00:00,11460.8,11485,11444.6,11456.2,1789374.45168417
2020-08-26 23:00:00,11445.2,11482.6,11432.7,11460.7,1607598.52915796
2020-08-26 22:00:00,11467.6,11477.2,11431.9,11445.2,1720698.03048334
2020-08-26 21:00:00,11503.6,11503.6,11462.3,11467.5,1148324.84480033
2020-08-26 20:00:00,11460.3,11504,11455.2,11503.6,940821.98387949
2020-08-26 19:00:00,11443.8,11474.9,11439,11460.3,1542627.93815758
2020-08-26 18:00:00,11451.3,11469.5,11424.9,11443.9,1443120.21837961
2020-08-26 17:00:00,11463.5,11489.9,11441.5,11451.3,1150347.17338407
2020-08-26 16:00:00,11475.7,11536.5,11444.7,11463.5,2987054.76279149
2020-08-26 15:00:00,11437.2,11482.9,11437.2,11475.7,2609434.8558906
2020-08-26 14:00:00,11398.6,11499.2,11393.4,11437.1,4146571.58715241
2020-08-26 13:00:00,11311.7,11416.7,11243.6,11400.1,4182676.06440165
2020-08-26 12:00:00,11378.6,11414.7,11264.7,11311.8,3213397.00944196
2020-08-26 11:00:00,11393.5,11436.1,11371,11378.5,1550085.83349296
2020-08-26 10:00:00,11368.4,11449.1,11368.4,11392.4,2406818.26411934
2020-08-26 09:00:00,11362.3,11375.9,11346.8,11368.5,1014416.59590204
2020-08-26 08:00:00,11346.6,11374.6,11327.8,11362.3,1266039.8949667
2020-08-26 07:00:00,11321.9,11363.6,11300,11346,930292.528710502
2020-08-26 06:00:00,11361.1,11368.9,11300.8,11322.1,1262373.40299636
2020-08-26 05:00:00,11352.4,11392,11352.4,11361.1,1128472.4215415
2020-08-26 04:00:00,11364,11392.4,11346.7,11352.4,893650.641074879
2020-08-26 03:00:00,11394,11401.6,11328.8,11363.4,1098946.33968774
2020-08-26 02:00:00,11335.5,11402.7,11335.5,11394.1,1359241.72972078
2020-08-26 01:00:00,11280.3,11347.9,11280.3,11335.4,1267623.68385058
2020-08-26 00:00:00,11320.7,11329.4,11247.3,11282.5,1927197.02122398
2020-08-25 23:00:00,11356.1,11380.7,11320,11320.7,1364579.15548463
2020-08-25 22:00:00,11294.8,11390,11293.4,11356.1,1933656.75876625
2020-08-25 21:00:00,11256.7,11314.5,11256.5,11295.2,921798.828930328
2020-08-25 20:00:00,11292.6,11325.6,11219.8,11256.7,1956493.95670089
2020-08-25 19:00:00,11295.6,11332.2,11253.8,11292.6,2047296.37974837
2020-08-25 18:00:00,11230.1,11303.3,11080.5,11295.6,5303557.71830174
2020-08-25 17:00:00,11327.5,11349.1,11178.5,11230.1,5165816.10448772
2020-08-25 16:00:00,11419,11442.3,11300,11327.5,2664874.80568116
2020-08-25 15:00:00,11393,11428,11348.3,11419.5,2593710.95877443
2020-08-25 14:00:00,11444.8,11444.8,11331,11393,4964345.96202269
2020-08-25 13:00:00,11492.2,11532.4,11401.3,11445.4,2795214.89678249
2020-08-25 12:00:00,11617.6,11617.6,11448.1,11493.8,4108355.48824994
2020-08-25 11:00:00,11639,11662.1,11612.6,11617.6,1261760.82455828
2020-08-25 10:00:00,11597.7,11652.2,11577.5,11638.9,1026502.75969375
2020-08-25 09:00:00,11580.2,11599.7,11566.8,11597.6,1402700.64885494
2020-08-25 08:00:00,11586.8,11590.1,11503.8,11580.2,2226184.73054494
2020-08-25 07:00:00,11611,11611,11551.9,11586.8,1428934.99300394
2020-08-25 06:00:00,11666.2,11666.5,11595.1,11611,1390215.48697663
2020-08-25 05:00:00,11680.1,11698.7,11665.4,11666.1,677486.071311022
2020-08-25 04:00:00,11670.8,11688.1,11651.1,11680.1,812301.076914185
2020-08-25 03:00:00,11681.3,11692.9,11654.6,11670.8,1146910.26766606
2020-08-25 02:00:00,11761.5,11761.6,11678.1,11681.3,1485230.98299533
2020-08-25 01:00:00,11741.1,11765.8,11736.5,11761.6,588457.48097569
2020-08-25 00:00:00,11751.4,11764.1,11733.2,11741.1,1031034.88947862
2020-08-24 23:00:00,11753.5,11786.5,11749.1,11751.4,887641.389343707
2020-08-24 22:00:00,11755.2,11759.4,11733.8,11753.4,989427.686186657
2020-08-24 21:00:00,11727.6,11766.4,11715.4,11755.2,985504.695914531
2020-08-24 20:00:00,11747.1,11747.1,11706.6,11727.6,830484.726704255
2020-08-24 19:00:00,11735.5,11749.4,11698.8,11746.9,1079799.51562543
2020-08-24 18:00:00,11748.3,11754.4,11720.2,11735.5,1020344.13862345
2020-08-24 17:00:00,11758.1,11763.6,11734.1,11748.6,1000013.71429761
2020-08-24 16:00:00,11762.8,11784.7,11740,11758.1,1329116.86690955
2020-08-24 15:00:00,11732.1,11765.2,11727.6,11762.8,1271464.33643974
2020-08-24 14:00:00,11762,11788.5,11732.1,11732.1,1448971.17115258
2020-08-24 13:00:00,11775.1,11791,11758.9,11762.1,1079076.52497463
2020-08-24 12:00:00,11790.7,11819.6,11770.2,11775.2,1204196.36712558
2020-08-24 11:00:00,11772.4,11823.8,11772.3,11790.7,1520833.41292266
2020-08-24 10:00:00,11781.9,11798.5,11765.9,11773.5,909328.963903764
2020-08-24 09:00:00,11779.1,11789.2,11758.3,11781.9,726098.298571772
2020-08-24 08:00:00,11758.7,11807.4,11758.6,11779.1,1587496.24277338
2020-08-24 07:00:00,11750,11774.5,11741.7,11758.6,1471030.50657917
2020-08-24 06:00:00,11655.1,11753.2,11641.4,11750,1387355.55116346
2020-08-24 05:00:00,11677.9,11680.7,11650.9,11655.1,716549.599075366
2020-08-24 04:00:00,11682.3,11689.9,11656.6,11677.8,899363.456862513
2020-08-24 03:00:00,11649.1,11687.9,11645,11682.2,967112.103772539
2020-08-24 02:00:00,11634.4,11669.9,11634.4,11649.1,936556.706566709
2020-08-24 01:00:00,11629.1,11636,11600.8,11634.4,920352.659645901
2020-08-24 00:00:00,11647.4,11650.1,11588.3,11629.1,1235451.06253736
2020-08-23 23:00:00,11648.7,11677.9,11645.1,11647.4,851052.196061648
2020-08-23 22:00:00,11669.3,11683.4,11641.2,11648.7,717236.336520348
2020-08-23 21:00:00,11667,11677.8,11640.9,11669.3,978412.88178143
2020-08-23 20:00:00,11683.2,11713.6,11665.4,11666.9,1377560.78203663
2020-08-23 19:00:00,11662.5,11692.4,11652.3,11683.1,987601.601236971
2020-08-23 18:00:00,11631.7,11676.2,11630.8,11662.6,1276631.96017029
2020-08-23 17:00:00,11635.1,11656.4,11619.6,11631.3,1053478.48458159
2020-08-23 16:00:00,11653,11658.2,11621.3,11635.1,1058949.86838994
2020-08-23 15:00:00,11620,11655.6,11610.6,11652.9,1052091.56570531
2020-08-23 14:00:00,11590.9,11620,11580.7,11619.9,852936.389601491
2020-08-23 13:00:00,11560.6,11664.6,11548.5,11590.8,1651506.58850512
2020-08-23 12:00:00,11526.8,11561.7,11524.3,11560.6,750387.604958905
2020-08-23 11:00:00,11526.2,11552.2,11514.8,11526.7,1108391.54244428
2020-08-23 10:00:00,11587.3,11587.3,11517,11526.1,1347550.47467154
2020-08-23 09:00:00,11568.6,11600,11548.4,11587.3,744995.742015585
2020-08-23 08:00:00,11616.1,11618.5,11567.2,11568.7,873208.199148642
2020-08-23 07:00:00,11607.3,11621.4,11599.3,11616.1,847639.927307584
2020-08-23 06:00:00,11578,11610.9,11567.6,11607.4,974302.891985941
2020-08-23 05:00:00,11600.6,11600.6,11555.6,11578,1054672.19531487
2020-08-23 04:00:00,11599.3,11612.2,11580,11600.6,765720.191893914
2020-08-23 03:00:00,11607.8,11624.2,11583.6,11599.4,928283.373657851
2020-08-23 02:00:00,11645.8,11651.1,11602.6,11607.8,1328562.9222741
2020-08-23 01:00:00,11644.3,11650.6,11614.4,11645.9,1226871.2268978
2020-08-23 00:00:00,11665.4,11687.5,11615.9,11644.3,1919114.46697705
2020-08-22 23:00:00,11662.1,11684.1,11658.6,11665.3,1088587.98134331
2020-08-22 22:00:00,11666.6,11685,11644,11662.1,1429346.50035453
2020-08-22 21:00:00,11609.6,11678.6,11600.4,11666.6,1078333.37908542
2020-08-22 20:00:00,11588.6,11609.8,11571.5,11609.6,1044581.12695557
2020-08-22 19:00:00,11601.6,11607.2,11579.9,11588.5,1126710.50197987
2020-08-22 18:00:00,11600.6,11617.2,11595.1,11601.5,982079.862366269
2020-08-22 17:00:00,11583.6,11609.2,11559.4,11600.7,1319221.6199613
2020-08-22 16:00:00,11581.7,11591.7,11554.6,11582.7,1150262.233162
2020-08-22 15:00:00,11618,11634.3,11580.4,11581.7,1269816.60894889
2020-08-22 14:00:00,11595,11639.1,11566.5,11618,1432697.57142391
2020-08-22 13:00:00,11589.9,11597.4,11562.6,11595.1,904962.188868013
2020-08-22 12:00:00,11558.9,11610.1,11558.9,11589.9,906008.970157701
2020-08-22 11:00:00,11570.7,11576.8,11544.4,11558.3,1135886.52381892
2020-08-22 10:00:00,11586.4,11597.7,11562.2,11570.7,1257434.12738472
2020-08-22 09:00:00,11573.5,11586.4,11545.1,11586.4,1046064.26805305
2020-08-22 08:00:00,11577.8,11622.7,11552,11572.3,1657625.31686094
2020-08-22 07:00:00,11563.6,11588.3,11532.1,11577.9,1054853.7162653
2020-08-22 06:00:00,11472.1,11589,11472.1,11563.6,1602452.16788024
2020-08-22 05:00:00,11421.9,11479.4,11421.8,11472.2,1074937.14397887
2020-08-22 04:00:00,11474.4,11474.5,11414.6,11421.8,933142.763364204
2020-08-22 03:00:00,11456.1,11480.7,11440.3,11474.6,1016199.32472213
2020-08-22 02:00:00,11453.4,11485.1,11426.5,11456.1,1644077.77160316
2020-08-22 01:00:00,11420,11460,11379,11453.3,2304975.00338684
2020-08-22 00:00:00,11529.3,11539.9,11403.5,11420.1,3494206.96188491
2020-08-21 23:00:00,11552.3,11577.7,11492.8,11529.4,2122340.81587836
2020-08-21 22:00:00,11533.6,11594.5,11517.4,11552.3,1864872.16565836
2020-08-21 21:00:00,11616.1,11648.8,11495,11533.6,4277368.12259668
2020-08-21 20:00:00,11669.7,11709.9,11615.6,11616.1,1429971.84689246
2020-08-21 19:00:00,11667.9,11717.3,11663.8,11669.3,1503961.92381678
2020-08-21 18:00:00,11691.2,11694.5,11607.1,11667.9,3246214.6552682
2020-08-21 17:00:00,11663.1,11763.6,11608.6,11691.1,4043720.08194037
2020-08-21 16:00:00,11722.3,11748.7,11660.1,11663.6,1628869.9762007
2020-08-21 15:00:00,11738.2,11760.6,11714.9,11722.3,1307789.00347652
2020-08-21 14:00:00,11697.8,11748.7,11678,11738.1,1385198.76954541
2020-08-21 13:00:00,11761,11768.2,11687.5,11697.9,1274271.2786265
2020-08-21 12:00:00,11716.9,11772.4,11626.1,11761,3490755.76088523
2020-08-21 11:00:00,11765.4,11772.3,11690.2,11718.3,1989298.80964928
2020-08-21 10:00:00,11777.5,11788.1,11731.9,11765.3,1713892.49299723
2020-08-21 09:00:00,11829.5,11831.1,11769.6,11777.5,1486394.43688368
2020-08-21 08:00:00,11837.4,11837.5,11801.4,11829.4,1787468.3854072
2020-08-21 07:00:00,11825.8,11855.8,11815.6,11837.5,1672163.32498025
2020-08-21 06:00:00,11847.7,11847.7,11804.8,11825.7,1633054.13507839
2020-08-21 05:00:00,11869.1,11869.2,11836.4,11847.7,2031062.31217715
2020-08-21 04:00:00,11866.4,11869.7,11836.9,11869.1,1575320.18886119
2020-08-21 03:00:00,11796.6,11871.3,11780.5,11866.4,2421512.39626606
2020-08-21 02:00:00,11809.5,11829.9,11794.4,11796.6,1641153.74410551
2020-08-21 01:00:00,11832.5,11835,11791.1,11809.6,1385720.4465583
2020-08-21 00:00:00,11858,11878,11824.6,11832.5,1221575.6200647
2020-08-20 23:00:00,11823.5,11873.9,11819.4,11858,1467423.17603182
2020-08-20 22:00:00,11823.3,11838.1,11807.1,11823.5,1444212.21319861
2020-08-20 21:00:00,11852.1,11879.7,11810.4,11823.4,1343021.56044209
2020-08-20 20:00:00,11845.1,11879.3,11835.4,11852,3011113.26347032
2020-08-20 19:00:00,11859.4,11874.6,11840.2,11845.1,1429175.68879763
2020-08-20 18:00:00,11816.5,11870.8,11816.3,11859.5,1131601.88873333
2020-08-20 17:00:00,11839.5,11852.5,11814.9,11816.5,1594218.60423896
2020-08-20 16:00:00,11853.8,11878.4,11824.3,11839.6,1865159.54183906
2020-08-20 15:00:00,11843.6,11858.8,11813.5,11853.8,1445551.68495978
2020-08-20 14:00:00,11817.4,11861.9,11790.5,11840.7,1336390.19496543
2020-08-20 13:00:00,11783.9,11818.9,11740.1,11817.4,1374939.37061376
2020-08-20 12:00:00,11815,11839.6,11779.6,11783.8,1169413.43106782
2020-08-20 11:00:00,11776.8,11814.4,11738.4,11814.4,1343079.69081218
2020-08-20 10:00:00,11780.6,11800.1,11751.6,11776.7,1350536.61245136
2020-08-20 09:00:00,11762.4,11800.1,11739.6,11780.6,1106215.58882746
2020-08-20 08:00:00,11701.7,11775.7,11686.3,11762.5,1366408.40994931
2020-08-20 07:00:00,11761.3,11769.8,11695.9,11701.7,1144037.86421817
2020-08-20 06:00:00,11696.4,11789.2,11667.4,11761.4,1854316.71158678
2020-08-20 05:00:00,11715.6,11717.5,11681.6,11696.3,920962.926097352
2020-08-20 04:00:00,11699.4,11738.7,11681.5,11715.6,1049575.31024191
2020-08-20 03:00:00,11738.6,11753.1,11692.9,11699.4,1405756.07904378
2020-08-20 02:00:00,11757,11766.4,11694.2,11738.6,1550698.80088874
2020-08-20 01:00:00,11785.3,11811.4,11752.5,11757,1720923.50365777
2020-08-20 00:00:00,11753.4,11822.9,11747.3,11784.2,2498164.84959935
2020-08-19 23:00:00,11738.4,11754.6,11704.5,11753.3,1460929.73201627
2020-08-19 22:00:00,11705.7,11767.5,11689,11738.4,2365383.57762282
2020-08-19 21:00:00,11713.5,11760.5,11695.8,11705.7,1514122.69910347
2020-08-19 20:00:00,11650.9,11715.7,11563.5,11713.5,4402928.3505474
2020-08-19 19:00:00,11731.7,11748.4,11640.6,11651,3116737.34766219
2020-08-19 18:00:00,11776.6,11778.4,11655.4,11731.5,2759657.86108444
2020-08-19 17:00:00,11748.9,11778.4,11718.3,11776.6,1717500.6334294
2020-08-19 16:00:00,11727.5,11784.5,11653.5,11748.9,3243377.63308823
2020-08-19 15:00:00,11750.3,11771,11701.3,11727.5,2915251.65379334
2020-08-19 14:00:00,11861.5,11874.6,11730.5,11750.4,2851800.15288301
2020-08-19 13:00:00,11855.4,11909.2,11808.8,11861.5,2544733.99686065
2020-08-19 12:00:00,11840.7,11860.5,11798,11857.1,1613404.52195411
2020-08-19 11:00:00,11798.3,11864,11784.1,11842.6,1874207.6207087
2020-08-19 10:00:00,11793.6,11800.7,11735.2,11798.4,2354999.37678128
2020-08-19 09:00:00,11786.1,11847.6,11786.1,11793.6,2048260.41162899
2020-08-19 08:00:00,11820.8,11840.9,11772.1,11786.2,3165538.10676725
2020-08-19 07:00:00,11735.1,11823.3,11724,11820.9,2344455.83320121
2020-08-19 06:00:00,11714.1,11748.9,11615.3,11735.2,4489401.93406413
2020-08-19 05:00:00,11752.1,11788.5,11689.5,11714,3421927.1126231
2020-08-19 04:00:00,11835.1,11872.4,11644,11752.1,6706161.86829993
2020-08-19 03:00:00,11912.6,11936.9,11822.7,11835.5,2833439.13815949
2020-08-19 02:00:00,11968.2,11968.8,11892.2,11912.6,3126961.93300878
2020-08-19 01:00:00,11984.4,12019.6,11956.3,11968.1,2144803.04750411
2020-08-19 00:00:00,11945.4,11997.7,11917.8,11984.4,2067622.55472554
2020-08-18 23:00:00,12047.1,12047.1,11943.9,11945.4,2630342.08024126
2020-08-18 22:00:00,12059,12080.1,12030.1,12047.1,1409114.54862142
2020-08-18 21:00:00,12021.8,12088,12016.6,12058.9,1880343.57565226
2020-08-18 20:00:00,11981.1,12038.2,11980.4,12021.7,1549554.6818943
2020-08-18 19:00:00,11975.8,12025,11969.4,11981.1,1646939.38145128
2020-08-18 18:00:00,11985.1,12007.7,11950.6,11975.9,2293551.42850842
2020-08-18 17:00:00,11985.6,12042.4,11967.4,11985.1,2299534.75838704
2020-08-18 16:00:00,11934.8,12010.5,11854.5,11985.5,4820564.91896085
2020-08-18 15:00:00,11940.3,12029.7,11904.5,11934.9,5824229.03443187
2020-08-18 14:00:00,12156.1,12186,11250,11940.3,12253455.6836496
2020-08-18 13:00:00,12243.7,12255.7,11690,12156.1,4302351.38165597
2020-08-18 12:00:00,12164.1,12244.6,12162,12243.7,2305975.3547866
2020-08-18 11:00:00,12277.4,12278.2,12160,12164.1,1494972.70285527
2020-08-18 10:00:00,12219.9,12292.9,12183.7,12277.4,1592114.11515343
2020-08-18 09:00:00,12246.6,12253.6,12213.5,12219.9,1036814.66115032
2020-08-18 08:00:00,12260.1,12277.9,12245.3,12246.2,1067637.01436561
2020-08-18 07:00:00,12258.4,12268.9,12219.9,12260.2,1538201.60666317
2020-08-18 06:00:00,12226.8,12264.2,12192.7,12258.4,1876894.27142495
2020-08-18 05:00:00,12243.4,12271.5,12206.7,12227.5,1796784.17258532
2020-08-18 04:00:00,12296.7,12307.7,12217.3,12243.4,1640184.80044004
2020-08-18 03:00:00,12351.8,12357.6,12269.9,12296.6,1944412.91376444
2020-08-18 02:00:00,12326.5,12352.6,12295.7,12351.9,1486129.7184526
2020-08-18 01:00:00,12335.9,12383.1,12307.6,12326.6,2243111.41574731
2020-08-18 00:00:00,12280.8,12343.2,12277.1,12336,1804081.35724456
2020-08-17 23:00:00,12370.3,12399.5,12207,12280.8,3342191.69752439
2020-08-17 22:00:00,12316,12377.5,12315,12370.3,1188365.32821934
2020-08-17 21:00:00,12313.4,12343.2,12280.1,12318,1380000.14572088
